index,codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
627,25984,CBAV,COMPANHIA BRASILEIRA DE ALUMÍNIO,CBA,61409892000173,18,,13/07/2021,A,Minerais Metálicos,Metalic Minerals,1,NM
628,901538,CBBP,COMPANHIA BRASILEIRA DE BEBIDAS PREMIUM,PREMIUM,9325874000193,1,,31/12/9999,A,Não Classificados,Not Classified,7,
629,915439,EDSE,COMPANHIA BRASILEIRA DE EDUCAÇÃO E SISTEMAS DE ENS,COMPANHIA BR,6267630000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
630,916387,CBPF,COMPANHIA BRASILEIRA DE PLANOS FUNERARIOS S.A.,P FUNERARIOS,26366052000170,99,,05/01/2022,A,Não Classificados,Not Classified,7,
631,901553,CBVP,COMPANHIA BRASILEIRA DE VIDROS PLANOS - CBVP,CIABRAVIDROS,10858291000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
632,916889,CPDA,COMPANHIA CAMINHO AÉREO PÃO DE AÇÚCAR,CAMINHOAEREO,33229410000168,99,,31/12/9999,A,Não Classificados,Not Classified,7,
633,917644,AERN,COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORT,CAERN,8334385000135,99,,31/12/9999,A,Não Classificados,Not Classified,7,
634,901637,CDMG,COMPANHIA DE DESENVOLVIMENTO  ECONOMICO DE MINAS G,CODEMIG,19791581000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
635,916502,CEAP,COMPANHIA DE ELETRICIDADE DO AMAPÁ - CEA,CEA AMAPA,5965546000109,99,,06/01/2022,A,Não Classificados,Not Classified,7,
636,25178,GASM,COMPANHIA DE GAS DE MINAS GERAIS GASMIG,GASMIG,22261473000185,8,,01/03/2023,A,Não Classificados,Not Classified,1,
637,912394,CPCC,COMPANHIA DE PARTICIPACOES EM CONCESSOES,CIA PART CON,9367702000182,1,,31/12/9999,A,Não Classificados,Not Classified,7,
638,905539,MTBA,COMPANHIA DO METRO DA BAHIA,METRODABAHIA,18891185000137,1,,31/12/9999,A,Não Classificados,Not Classified,7,
639,27065,MTRO,COMPANHIA DO METROPOLITANO DE SAO PAULO - METRO,METRO-SP,62070362000106,8,,01/03/2023,A,Material de Transporte,Transportation Material,1,
640,902023,CNDS,COMPANHIA ENERGETICA CANDEIAS,ENERGCANDEIA,10508162000199,1,,31/12/9999,A,Não Classificados,Not Classified,7,
641,911297,KNOA,COMPANHIA ENERGÉTICA CANOAS,ENERG CANOAS,10618009000114,99,,31/12/9999,A,Não Classificados,Not Classified,7,
642,901702,CEJA,COMPANHIA ENERGETICA DO JARI - CEJA,CEJA,3581989000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
643,910679,CPIS,COMPANHIA ENERGETICA DO PIAUI,CEPISA,6840748000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
644,24442,ENJG,COMPANHIA ENERGETICA JAGUARA.,JAGUARA,28925264000175,8,,01/03/2023,A,Não Classificado,E,1,
645,24430,ENMI,COMPANHIA ENERGETICA MIRANDA,MIRANDA,28942127000149,8,,01/03/2023,A,Não Classificado,E,1,
646,906834,PTGR,COMPANHIA ENERGETICA POTIGUAR,POTIGUAR,9439128000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
647,2415,CSNP,COMPANHIA ENERGETICA SINOP S.A.,SINOPENERG,19527586000175,8,,01/03/2023,A,Não Classificado,E,1,
648,901777,CFLO,COMPANHIA FORCA E LUZ DO OESTE,LUZDOOESTE,77882504000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
649,902163,CPJG,COMPANHIA JAGUARI DE ENERGIA,CIAJAGUARI,53859112000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
650,904862,LIGN,COMPANHIA LIGNA DE INVESTIMENTOS,CIALIGNA,52947108000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
651,901991,CMNP,COMPANHIA MELHORAMENTOS  NORTE DO PARANA,CIAPARANA,61082962000121,1,,31/12/9999,A,Não Classificados,Not Classified,7,
652,917617,CMPD,COMPANHIA METALURGICA PRADA,METAL PRADA,56993900000131,99,,31/12/9999,A,Não Classificados,Not Classified,7,
653,905562,MTRN,COMPANHIA METRO NORTE,METRONORTE,7486185000135,1,,31/12/9999,A,Não Classificados,Not Classified,7,
654,902189,CPNA,COMPANHIA NACIONAL DE ALCOOL,CIAALCOOL,60881299000162,99,,31/12/9999,A,Não Classificados,Not Classified,7,
655,912162,CNCC,COMPANHIA NACIONAL DE CIMENTO -  CNC,CIMENTO NAC,7957149000102,99,,31/12/9999,A,Não Classificados,Not Classified,7,
656,905703,NEEC,COMPANHIA NACIONAL DE ENERGIA ELETRICA,COMPNACIONAL,61416244000144,1,,31/12/9999,A,Não Classificados,Not Classified,7,
657,917588,CNQB,COMPANHIA NITRO QUÍMICA BRASILEIRA,CIANITROQUIM,61150348000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
658,912519,CPGS,COMPANHIA PARANAENSE DE GAS COMPAGAS,COMPAGAS,535681000192,99,,31/12/9999,A,Não Classificados,Not Classified,7,
659,915686,RPAY,Companhia Sec. de Cred. Fin. VERT-Recargapay,RECARGAPAYVE,30545324000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
660,913913,VCP7,COMPANHIA SEC. DE CRED. IMOB. VERT-7,VERT-7,37368241000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
661,910976,GYRA,COMPANHIA SEC. DE CREDITOS FINANCEIROS VERT-GYRA,VERTGYRA,32770457000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
662,911388,CVRT,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,VERT FINTECH,30219233000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
663,911560,NEXO,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,VERT-NEXOOS,30418658000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
664,914648,VOLC,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,COMSECREDFIN,39332327000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
665,914713,CFVT,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,COMPANHIASEC,40173398000182,1,,31/12/9999,A,Não Classificados,Not Classified,7,
666,914861,VUME,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,COMPSECURIT,40885785000141,1,,31/12/9999,A,Não Classificados,Not Classified,7,
667,916390,VEEX,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,VERTPARCELEX,35522391000199,99,,04/01/2022,A,Não Classificados,Not Classified,7,
668,914457,IOUU,COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS V,COMPANHIA SE,40020431000134,1,,31/12/9999,A,Não Classificados,Not Classified,7,
669,910364,SULD,COMPANHIA SULAMERICANA DE DISTRIBUIÇÃO,SULAMERICANA,11517841000197,1,,31/12/9999,A,Não Classificados,Not Classified,7,
670,908715,TRSR,COMPANHIA TRANSIRAPE DE TRANSMISSAO,TRANSIRAPE,7153003000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
671,908699,TRLT,COMPANHIA TRANSLESTE DE TRANSMISSAO,TRANSLESTE,5974828000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
672,908723,TRSU,COMPANHIA TRANSUDESTE DE TRANSMISSAO,TRANSUDESTE,7085630000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
673,25127,PASS,COMPASS GAS E ENERGIA S.A.,COMPASS,21389501000181,1,,04/08/2021,A,Gás,Gas Utilities,1,
674,905109,MACN,COMPLEXO MARACANA ENTRETENIMENTO S.A.,MARACANA,17831131000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
675,902494,CXER,COMPLEXO MORRINHOS ENERGIAS RENOVAVEIS S.A.,MORRINHOSENE,20829557000147,1,,31/12/9999,A,Não Classificados,Not Classified,7,
676,902197,CPOR,COMPORTE PARTICIPACOES S.A.,COMPORTEPART,5169726000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
677,915082,CCNS,CONASA COMPANHIA NACIONAL SANEAMENTO,CONASA COMPA,8837556000149,1,,31/12/9999,A,Não Classificados,Not Classified,7,
678,902072,CNSA,CONASA SPE S.A.,CONASA,20220446000139,1,,31/12/9999,A,Não Classificados,Not Classified,7,
679,22268,RPTA,CONC AUTO RAPOSO TAVARES S.A.,CONC RAPOSO,10531501000158,1,,10/12/2012,A,Exploração de Rodovias,Toll Roads and Highways,1,
680,23515,AGRU,CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.,GRUAIRPORT,15578569000106,7,,24/10/2014,A,Serviços de Apoio e Armazenagem,Warehousing and Storage,1,MB
681,20397,ECOV,CONC ECOVIAS IMIGRANTES S.A.,ECOVIAS,2509491000126,1,,18/12/2006,A,Exploração de Rodovias,Toll Roads and Highways,1,
682,19208,CRTE,CONC RIO-TERESOPOLIS S.A.,CONC RIO TER,938574000105,7,,26/12/2001,A,Exploração de Rodovias,Toll Roads and Highways,1,MB
683,22411,ASCP,CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS,ECOPISTAS,10841050000155,1,,22/02/2011,A,Exploração de Rodovias,Toll Roads and Highways,1,
684,21024,VOES,CONC ROD.OESTE SP VIAOESTE S.A,VIAOESTE,2415408000150,1,,27/07/2007,A,Exploração de Rodovias,Toll Roads and Highways,1,
685,22721,RDVT,CONC RODOVIAS DO TIETÊ S.A.,ROD TIETE,10678505000163,1,,16/05/2013,A,Exploração de Rodovias,Toll Roads and Highways,1,
686,22071,CRBD,CONC ROTA DAS BANDEIRAS S.A.,RT BANDEIRAS,10647979000148,1,,12/07/2010,A,Exploração de Rodovias,Toll Roads and Highways,1,
687,20192,ANHB,CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN,AUTOBAN,2451848000162,1,,19/07/2006,A,Exploração de Rodovias,Toll Roads and Highways,1,
688,917590,FUNE,CONC. DE CEMITERIOS E SERV. FUNERARIOS SPE SA,FUNERARIASPE,44615216000137,99,,31/12/9999,A,Não Classificados,Not Classified,7,
689,22144,MTRJ,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.,CMTRJ,10324624000118,8,,01/03/2023,A,Não Classificado,E,1,
690,913517,CAJS,CONCESSIONÁRIA ÁGUAS DE JUTURNAÍBA S.A.,JUTURNAÍBASA,2013199000118,1,,31/12/9999,A,Não Classificados,Not Classified,7,
691,901546,CBHN,CONCESSIONARIA BAHIA NORTE S/A,BAHIANORTE,12160715000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
692,915553,CBCS,CONCESSIONÁRIA BLOCO CENTRAL S.A.,CONCESSBCENT,42206269000179,1,,31/12/9999,A,Não Classificados,Not Classified,7,
693,915546,CBSS,CONCESSIONÁRIA BLOCO SUL S.A.,CONCESSBLOCO,42130537000116,1,,31/12/9999,A,Não Classificados,Not Classified,7,
694,911586,CLMS,CONCESSIONARIA DA LINHA 15 DO METRO DE SAO PAULO S,LINHA15METRO,33458409000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
695,902056,CNLM,CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO SA,LINHA4,7682638000107,99,,31/12/9999,A,Não Classificados,Not Classified,7,
696,907204,RDLA,CONCESSIONARIA DA RODOVIA DOS LAGOS S/A,RODLAGOS,1612234000152,99,,31/12/9999,A,Não Classificados,Not Classified,7,
697,24104,RDVI,CONCESSIONARIA DA RODOVIA MG-050 S.A.,RODOV MG-050,8822767000108,8,,01/03/2023,A,Não Classificado,E,1,
698,913848,CNRD,CONCESSIONÁRIA DA RODOVIA MS-306 S.A.,ROD MS-306,36128741000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
699,904987,LMSP,CONCESSIONARIA DAS LINHAS 5 E 17 DO METRO DE SP SA,METROSAOPAUL,29938085000135,99,,31/12/9999,A,Não Classificados,Not Classified,7,
700,914820,CLTM,CONCESSIONÁRIA DAS LINHAS 8 E 9 DO SISTEMA DE TREN,CONCESSIONÁR,42288184000187,1,,31/12/9999,A,Não Classificados,Not Classified,7,
701,900007,RLMS,CONCESSIONÁRIA DAS RODOVIAS DO LESTE MS S.A. ,CRLESTE MS,48851242000115,99,,31/12/9999,A,Não Classificados,Not Classified,7,
702,917511,ARAJ,CONCESSIONÁRIA DE ILUMINAÇÃO PÚBLICA CONECTA ARACA,CONCESSIONÁR,39763833000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
703,917512,TANA,CONCESSIONÁRIA DE ILUMINAÇÃO PÚBLICA CONECTA FEIRA,TANCONCESS,39781156000192,99,,31/12/9999,A,Não Classificados,Not Classified,7,
704,21849,IVIA,CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA SA,RODPAULISTA,3207703000183,8,,01/03/2023,A,Não Classificados,Not Classified,1,
705,917682,CRNP,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. ,CR NOROESTE,49314049000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
706,916551,RGRA,CONCESSIONÁRIA DE RODOVIAS ROTA DOS GRÃOS S.A,ROTADOSGRAOS,41315638000107,99,,06/01/2022,A,Não Classificados,Not Classified,7,
707,916254,CSAA,CONCESSIONÁRIA DE SANEAMENTO DO AMAPÁ SPE S.A.,CONCSANEAMEN,44109598000127,99,,22/12/2021,A,Não Classificados,Not Classified,7,
708,901470,CAIF,CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE FLORI,FLORIANOPOLI,27844178000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
709,902882,ECRD,CONCESSIONARIA DO RODOANEL NORTE S.A.  - ECORODOAN,ECORODOANEL,29884545000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
710,907212,RDOE,CONCESSIONARIA DO RODOANEL OESTE S/A,CONCESRODOES,9387725000159,1,,31/12/9999,A,Não Classificados,Not Classified,7,
711,916312,CSRR,CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO - SP,CONCSISTRODO,44319688000142,99,,22/12/2021,A,Não Classificados,Not Classified,7,
712,915538,AEAM,CONCESSIONARIA DOS AEROPORTOS DA AMAZONIA S/A,CONCESSAEROP,42548035000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
713,902932,ECVM,CONCESSIONARIA ECOVIA CAMINHO DO MAR S/A,CONCESSIONAR,2221155000183,1,,31/12/9999,A,Não Classificados,Not Classified,7,
714,26638,ECAR,CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.,ECAR,15090690000194,8,,01/03/2023,A,Não Classificado,E,1,
715,26581,ECER,CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.,CONCECOVIAS,35593905000105,8,,01/03/2023,A,Não Classificados,Not Classified,1,
716,913947,LNUV,CONCESSIONÁRIA LINHA UNIVERSIDADE S.A,LINHA UNI SA,35588161000122,1,,31/12/9999,A,Não Classificados,Not Classified,7,
717,902007,CMSP,CONCESSIONARIA MOVE SAO PAULO S.A.,MOVESP,19368924000173,1,,31/12/9999,A,Não Classificados,Not Classified,7,
718,24139,ECPN,CONCESSIONARIA PONTE RIO-NITEROI S/A - ECOPONTE,ECOPONTE,22163297000149,8,,01/03/2023,A,Não Classificado,E,1,
719,907444,RODT,CONCESSIONARIA RODOVIA DOS TAMOIOS S.A.,RODOVIATAMOI,21581284000127,1,,31/12/9999,A,Não Classificados,Not Classified,7,
720,917642,RDSM,CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.,CR SUL MINAS,48127008000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
721,917643,CRTR,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A.,CR TRIANGULO,48127012000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
722,917638,CSSA,CONCESSIONARIA ROTA DE SANTA MARIA S.A.,CONCESS ROTA,41886692000102,99,,31/12/9999,A,Não Classificados,Not Classified,7,
723,907048,RATL,CONCESSIONARIA ROTA DO ATLANTICO S.A.,ATLANTICO,13799190000109,99,,31/12/9999,A,Não Classificados,Not Classified,7,
724,914895,RTCQ,CONCESSIONÁRIA ROTA DOS COQUEIROS S.A.,CONCESROTA D,8533336000121,1,,31/12/9999,A,Não Classificados,Not Classified,7,
725,908095,SPMA,CONCESSIONARIA SPMAR S.A,SPMAR,9191336000153,1,,31/12/9999,A,Não Classificados,Not Classified,7,
726,902437,CTOL,CONCESSIONARIA VIARIO S.A.,VIARIO,15440708000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
727,900011,CVLT,CONCESSIONARIA VLT CARIOCA S.A. ,CVLT CARIOCA,18201378000119,99,,31/12/9999,A,Não Classificados,Not Classified,7,
728,917047,CNSC,CONDOR SUPER CENTER LTDA,CONDORSUPERC,76189406000126,99,,31/12/9999,A,Não Classificados,Not Classified,7,
729,916854,CCTC,CONDUCTOR TECNOLOGIA S.A.,CONDUCTORTEC,3645772000179,99,,31/12/9999,A,Não Classificados,Not Classified,7,
730,902114,CONE,CONE S.A.,CONE,11860795000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
731,916173,CONF,CONFLUENCIA ENERGIA S/A,CONFLUENCIAE,5104205000130,99,,08/12/2021,A,Não Classificados,Not Classified,7,
732,900075,CNSG,CONSAG ENGENHARIA S.A. ,CONSAG,40008239000122,99,,31/12/9999,A,Não Classificados,Not Classified,7,
733,4693,ODER,CONSERVAS ODERICH S.A.,ODERICH,97191902000194,1,,08/09/1971,A,Alimentos Diversos,Other Food Manufacturing,1,
734,911826,CSCF,CONSIGNADOS I COMPANHIA SECURITIZADORA DE CREDITOS,CONSIGNADOS,29894663000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
735,4707,BRGE,CONSORCIO ALFA DE ADMINISTRACAO S.A.,ALFA CONSORC,17193806000146,1,,05/11/1970,A,Seguradoras,Insurance,1,
736,909820,CCCC,CONSTRUCOES E COMERCIO CAMARGO CORREA S/A,CCCAMARGOCOR,61522512000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
737,908640,TRIU,CONSTRUTORA  TRIUNFO  S.A.,TRIUNFOSA,77955532000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
738,4723,CALI,CONSTRUTORA ADOLPHO LINDENBERG S.A.,CONST A LIND,61022042000118,1,,05/10/1965,A,Incorporações,Real Estate,1,
739,900415,ATMM,CONSTRUTORA ATERPA S/A,ATERPA,17162983000165,1,,31/12/9999,A,Não Classificados,Not Classified,7,
740,917607,BAME,CONSTRUTORA BARBOSA MELLO S.A.,BARBOSAMELLO,17185786000161,99,,31/12/9999,A,Não Classificados,Not Classified,7,
741,917650,CBRL,CONSTRUTORA CENTRAL DO BRASIL S/A,CONSTR BRA,2156313000169,99,,31/12/9999,A,Não Classificados,Not Classified,7,
742,902254,CQGV,CONSTRUTORA QUEIROZ GALVAO S/A,CONSTRUTORAG,33412792000160,99,,31/12/9999,A,Não Classificados,Not Classified,7,
743,21148,TEND,CONSTRUTORA TENDA S.A.,TENDA,71476527000135,18,,18/04/2017,A,Incorporações,Real Estate,1,NM
744,900020,CTCP,CONTE CAPITAL S.A. ,CONTECAPITAL,12447643000167,99,,31/12/9999,A,Não Classificados,Not Classified,7,
745,917476,CSTI,CONTINUY SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO S.A.,CONTINUYSERV,33175360000183,99,,31/12/9999,A,Não Classificados,Not Classified,7,
746,912006,CVCN,CONVICON CONTEINERES DE VILA DO CONDE S/A,CONVICON,6013760000110,99,,31/12/9999,A,Não Classificados,Not Classified,7,
747,901819,CGEP,COPACABANA GERACAO DE ENERGIA E PARTICIPACOES S.A.,COPACABANA,23318135000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
748,913608,CDGS,COPAGAZ DISTRIBUIDORA DE GÁS S.A.,COPAGAZ DIST,3237583000167,1,,31/12/9999,A,Não Classificados,Not Classified,7,
749,916106,CPPA,COPAPA COMPANHIA PADUANA DE PAPEIS,COPAPACOMPAN,31590862000145,1,,31/12/9999,A,Não Classificados,Not Classified,7,
750,902171,CPLD,COPEL  DISTRIBUICAO S/A,COPELSA,4368898000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
751,24740,CPGT,COPEL GERAÇÃO E TRANSMISSÃO S.A.,COPEL G T SA,4370282000170,8,,01/03/2023,A,Não Classificados,Not Classified,1,
752,913483,CRII,COREMAS HOLDING II S.A.,COREMAS II,36401730000141,1,,31/12/9999,A,Não Classificados,Not Classified,7,
753,912527,CORE,COREMAS HOLDING S/A,COREMAS HOLD,35516163000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
754,910224,CTEP,CORPOREOS SERVICOS TERAPEUTICOS SA,CORPOREOS,8845676000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
755,4863,CORR,CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA,COR RIBEIRO,15101405000193,1,,19/05/1981,A,Exploração de Imóveis,Real Estate,1,
756,913988,CLII,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,CORREDOR LOG,15114494000102,99,,31/12/9999,A,Não Classificados,Not Classified,7,
757,902320,CRUM,CORUMBA CONCESSOES  S.A.,CORUMBA,4066598000172,1,,31/12/9999,A,Não Classificados,Not Classified,7,
758,19836,CSAN,COSAN S.A.,COSAN,50746577000115,18,,26/10/2005,A,Exploração. Refino e Distribuição,Exploration. Refining and Distribution,1,NM
759,902395,CTMS,COTEMINAS S.A.,COTEMINASSA,7663140000199,1,,31/12/9999,A,Não Classificados,Not Classified,7,
760,902122,COTV,COTIA VITORIA SERVICOS E COMERCIO S.A.,COTIAVITORIA,1826229000142,1,,31/12/9999,A,Não Classificados,Not Classified,7,
761,902130,CPFC,CPFL COMERCIALIZACAO BRASIL S/A,CPFLCOMERCBR,4973790000142,1,,31/12/9999,A,Não Classificados,Not Classified,7,
762,917062,CPCE,CPFL COMERCIALIZAÇÃO DE ENERGIA CONE SUL LTDA.,CPFL CONESUL,2190883000175,99,,31/12/9999,A,Não Classificados,Not Classified,7,
763,18660,CPFE,CPFL ENERGIA S.A.,CPFL ENERGIA,2429144000193,18,,18/05/2000,A,Energia Elétrica,Electric Utilities,1,NM
764,20540,CPRE,CPFL ENERGIAS RENOVÁVEIS S.A.,CPFL RENOVAV,8439659000150,1,,12/08/2008,A,Energia Elétrica,Electric Utilities,1,
765,18953,CPFG,CPFL GERACAO DE ENERGIA S.A.,CPFL GERACAO,3953509000147,1,,07/06/2001,A,Energia Elétrica,Electric Utilities,1,
766,902148,CPFS,CPFL SERVICOS EQUIPAMENTOS INDUSTRIA E COMERCIO SA,CPFL,58635517000137,1,,31/12/9999,A,Não Classificados,Not Classified,7,
767,909895,CPMS,CPM BRAXIS S.A.,CPM,65599953000163,1,,31/12/9999,A,Não Classificado,E,7,
768,902205,CPQB,CPQ BRASIL S/A,CPQBRASIL,74552068000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
769,917667,CPXD,CPX DISTRIBUIDORA S.A.,CPX DISTRIBU,10158356000101,99,,31/12/9999,A,Não Classificados,Not Classified,7,
770,901645,CDTA,CREDITA S/A CREDITO FINANCIAMENTO E INVESTIMENTO,CREDITACFI,12599971000189,1,,31/12/9999,A,Não Classificados,Not Classified,7,
771,8540,MERC,CREDITAQUI FINANCEIRA S.A.  CRÉDITO. FINANCIAMENT,MERC FINANC,33040601000187,1,,09/05/1983,A,Soc. Crédito e Financiamento,Savings and Loans,1,
772,902288,CRED,CREDZ ADMINISTRADORA DE CARTOES S.A.,CREDZ,12109247000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
773,902296,CRMX,CROMEX S/A,CROMEX,2271463000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
774,902312,CRSM,CROMOSSOMO PARTICIPACOES  III S/A,CROMOSSOMOII,13487195000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
775,25526,CSED,CRUZEIRO DO SUL EDUCACIONAL S.A.,CRUZEIRO EDU,62984091000102,18,,09/02/2021,A,Serviços Educacionais,Education Services,1,NM
776,917592,RIGR,CRVR - RIOGRANDENSE VALORIZACAO DE RESIDUOS S.A,CRVRRIOGRAND,3505185000184,99,,31/12/9999,A,Não Classificados,Not Classified,7,
777,902346,CSBN,CS BIOENERGIA S.A.,CSBIO,20595947000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
778,913202,CSFR,CS BRASIL FROTAS LTDA,CSBRASILFROT,27595780000116,1,,31/12/9999,A,Não Classificados,Not Classified,7,
779,915496,CSHO,CS BRASIL HOLDING E LOCACAO S.A.,CSBRASILHOLD,41934221000114,1,,31/12/9999,A,Não Classificados,Not Classified,7,
780,913194,CSBR,CS BRASIL PARTICIPAÇÕES E LOCAÇÕES LTDA.,CS BR PARTIC,35502310000199,1,,31/12/9999,A,Não Classificados,Not Classified,7,
781,911602,CSBT,CS BRASIL TRANSP PASSAGEIROS SERV AMBIENTAIS LTDA,CS BR TRANSP,10965693000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
782,914853,CSIX,CSIXERS HOLDING S.A.,CSIXERS HOLD,33791596000144,1,,31/12/9999,A,Não Classificados,Not Classified,7,
783,917518,CSNS,CSN CIMENTOS S.A.,CSNCIMENTOS,38282487000115,99,,31/12/9999,A,Não Classificados,Not Classified,7,
784,25585,CMIN,CSN MINERAÇÃO S.A.,CSNMINERACAO,8902291000115,17,,12/02/2021,A,Minerais Metálicos,Metalic Minerals,1,N2
785,20044,CSUD,CSU DIGITAL S.A.,CSU DIGITAL,1896779000138,18,,25/04/2006,A,Serviços Financeiros Diversos,Diversified Financial Services,1,NM
786,23981,CTCA,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,CTC S.A.,6981381000113,24,,26/08/2016,A,Agricultura,Agriculture,1,MA
787,18376,TRPL,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,TRAN PAULIST,2998611000104,16,,14/07/1999,A,Energia Elétrica,Electric Utilities,1,N1
788,910661,INGL,CULTURA INGLESA IDIOMAS S/A.,CULTURAINGLE,17855050000153,99,,31/12/9999,A,Não Classificados,Not Classified,7,
789,910885,BRCU,CURA CENTRO DE ULTRASSONOGRAFIA E RADIOLOGIA S.A,CURA,50252998000190,99,,31/12/9999,A,Não Classificados,Not Classified,7,
790,25100,CURY,CURY CONSTRUTORA E INCORPORADORA S.A.,CURY S/A,8797760000183,18,,17/09/2020,A,Incorporações,Real Estate,1,NM
791,910836,CUTI,CUTIA EMPREENDIMENTOS EOLICOS S.A.,CUTIA,10979076000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
792,23310,CVCB,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,CVC BRASIL,10760260000119,18,,05/12/2013,A,Viagens e Turismo,Travel and Tourism,1,NM
793,25542,LLBI,CVLB BRASIL S.A.,LE BISCUIT,16233389000155,1,,29/03/2021,A,Produtos Diversos,Diversified Retailers,1,
794,14460,CYRE,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,CYRELA REALT,73178600000118,18,,07/07/1994,A,Incorporações,Real Estate,1,NM
795,25046,DMVF,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,D1000VFARMA,12108897000150,18,,06/08/2020,A,Medicamentos e Outros Produtos,Pharmaceutical and Others Products,1,NM
796,902692,DTRA,DATORA MOBILE TELECOMUNICACOES S.A.,DATORA,18384930000151,1,,31/12/9999,A,Não Classificados,Not Classified,7,
